dvbm,movefactor,vslel,vslmult,wvel,wvpdl
4.1770745166017615,1.746545292304392,0.4035852854143175,361.64723113849436,0.844839773498784,0.6625572498229686
3.8301219221206395,1.6702132890248265,0.6660885349922578,32.48974156352739,1.3394175147670175,0.5109348654581386
3.488294950982791,2.0430947164482007,0.7010938638867061,418.99889986591273,1.3611583399932745,0.44413002349002334
5.483398947443798,0.5396667208555882,0.44578493147889126,295.99437952407567,1.2376299872034422,0.3174347807373953
1.83575723757806,2.6307976065344043,0.5130094314755179,247.50031586190067,1.2722770449665135,0.2570423391082396
1.5555674491830147,0.6193215932852801,0.6624523608169024,130.36713063322017,1.2224932931406907,0.5467506632370971
1.9106579549162999,2.910746006195096,0.359707237360144,252.48179726405863,0.6220947404994451,0.47705501075397083
3.70702918376152,2.804527860784135,0.47186735913511046,168.25443217132718,1.8985216457067327,0.3754011438583485
6.2946202697298475,0.8567877472685665,0.5746007601001941,303.3661418551331,0.4825197534612867,0.6187045008821626
1.3534415661465102,1.1392708493067611,0.5829198021644879,313.6767216511882,0.6094482343548572,0.42670497716148026
6.266045830733155,0.9472305241571757,0.5310106514246895,253.02113187385896,1.1382132857368965,0.43849621674479594
3.0321391855119866,2.30690692818637,0.2747301000000149,466.23422030929356,1.6742154871181723,0.5561259310051916
8.965839173246707,0.9027574251163301,0.2721857012535334,356.2383731232143,0.6141391177065876,0.41529773148555765
5.1324213216832755,0.891843966958011,0.5109866087856094,388.8811118022653,1.1610156346124811,0.319158203936701
4.869422745763493,0.915953391463911,0.6156229701798763,240.5397625306534,1.0414192102602968,0.42487006098277247
9.943770270988939,1.3903193809082197,0.47621944338427347,203.68345490469162,1.0649189355153579,0.432510073778215
8.971816887439596,0.6779840081917206,0.5168641517762921,238.5740930342134,1.5948214092092656,0.42980036504191754
4.769339272712691,0.9121628772361497,0.5495557997873566,181.85525571589827,2.123808782429024,0.47084211582143026
11.789708833303205,2.903044544289828,0.8823758615249431,214.84255431091972,0.8516318978760342,0.6224395071323425
7.764782853390214,1.853948765862905,0.35763227631574973,288.55725275019927,0.6853593954907606,0.6382536162364599
9.196670553138178,2.1802764713032587,0.3760034322305313,379.1804640730429,0.47579836050739077,0.28010075787467376
1.8084034212725775,1.5920695701394207,0.33531463394837546,312.60165676140684,0.9186165959758091,0.38735868166172077
1.7318472334002792,2.544514680713327,0.28143866270632656,166.53211513066375,0.389800515889256,0.5613239596319646
6.717245636460892,1.0237433934326383,0.6521935017386764,2.547422464750241,0.1642214831323312,0.5496782044582571
4.113264133652825,2.6830615341450788,0.48684925240848453,170.18633496142027,0.9139892145453757,0.3895139762163882
2.8140975193032673,1.7023994172554864,0.3988687222553231,156.89531766608434,0.868860145299934,0.23823565418620876
5.585791224509505,0.7501922057659407,0.44218493595754,392.7751600237557,0.40310567903007954,0.48303032650272587
5.730060910438644,2.212614031776412,0.4501026112409162,126.46421967759225,1.2397928321213705,0.42225014162299446
3.702402044338171,1.6722707190152706,0.49790515417247705,391.9656986130252,1.1787137698731924,0.379352039853638
6.336222663142127,2.4004051922070766,0.3110705974362028,253.04677295704514,1.0217306578570595,0.25654208626691
4.5824345282936605,2.1621317481910625,0.5538109024051806,128.9406162231278,1.3546973022773152,0.47699491875703187
2.5058390563507493,1.1188871126743505,0.349963045892525,253.76833008752365,1.2348877619500054,0.452148728334752
7.778473588674005,2.702059783364813,0.7238375617290316,132.8748198208362,1.4921325373990943,0.46967441603021404
7.678827864678485,2.118911469989335,0.5772618021067646,209.46538385961185,0.20664524069544443,0.45889919777371063
7.716005171518571,1.3292813787484552,0.38284569131721,96.77902238204241,1.7891027119135519,0.4871181805259762
9.221985799782148,1.6600179126882162,0.22414374130262843,44.624299686600125,0.8752501762749281,0.6308446175338973
4.679246888394394,1.0824045240567535,0.17956893286802722,196.20495511270568,0.6887293476394556,0.5361323411672227
6.648223140442089,0.9889635791797802,0.4735896669420518,240.47795150358613,0.39741676242209845,0.630800398182209
5.623018428296405,1.1332846075016014,0.6676033775803665,255.46147928678585,1.2306839857885816,0.34969140790353465
4.855364417054371,0.8349278818932772,0.4467860942463753,196.6649247301998,1.860622830483297,0.4744191375225637
5.554756491563421,1.8706456232043278,0.6233016519913448,237.0128250235709,0.7055627338371638,0.5443360175868996
4.305547135923011,0.7188744771896357,0.6509776697305355,164.09583064349255,0.6980910709724855,0.3892192265867595
8.664082632747055,1.4966113808544663,0.3204132280478136,192.3069759270967,1.663806706379685,0.42836359350894365
11.152936519849575,1.8461259118095883,0.5719530481421919,271.42634885134913,1.7532672340311701,0.5707089988931026
3.120712434873509,0.6190771359494646,0.4521099397851994,257.42800857564816,2.666001430667931,0.40212127198116054
10.200345255500551,0.7210176351611276,0.36468927487992775,223.78411689974035,0.8884331905692324,0.594880594736442
7.764220705701904,2.215887496983231,0.5498911532027537,145.49966267999164,0.7213512970973337,0.49835289857976456
5.5459284799322,1.1338569139881733,0.5671507160238763,298.90874386304114,0.5499147470686275,0.276445732687438
1.8485899176934897,1.16835172909524,0.36223379491544955,184.50002556158324,1.6311379084868574,0.4417146968622034
4.961290148076869,0.9029807111541666,0.4767981203670103,190.34126916205793,1.3238542414921401,0.3212623051077548
11.381352358063577,0.7090921022241442,0.3128684716259061,100.37554511820048,1.2060193510751762,0.28699196682566785
3.615583862764697,1.1759028152105373,0.4018640439636352,48.1775802974617,1.1494083068643788,0.37784005076685356
11.341869919772126,1.9313202427446177,0.6356758282033547,205.62293235223686,1.46834927249062,0.44142914432772323
3.454664017184303,1.4036030511742765,0.35541828689220434,192.35801527103314,0.23885144897535016,0.4770703103116288
7.781287454371409,2.569698840115839,0.2027220398276317,138.1037820851687,1.2981700723880067,0.5528278784575932
8.058280260832397,0.9029390643170215,0.5536188037029788,68.48765770038702,1.5716303562097924,0.6066084526169595
8.244491245637017,2.3434664504334455,0.3893116182043005,168.69290217032557,1.234299969855153,0.2803260216348922
4.262811589105279,2.818762527663912,0.6290025568107771,366.26549554955506,0.9575867490626777,0.5267088197125596
7.714562618300812,2.6873708655577495,0.5990038868462619,231.94529139270702,1.4111352713268306,0.42118017498231985
1.0132097170462666,0.9907050270735097,0.587749495924501,76.07328130872068,0.4841559054853469,0.41751615936539416
3.999461567417179,0.5652323332091885,0.40131143489881194,279.61722076266057,2.469176063712159,0.554700429517132
4.8207887116033925,0.9827895299700949,0.41038112413268313,258.403957719946,1.7473374348421524,0.6954767184749947
2.7465014111052297,1.0053004592146455,0.6693475156479386,242.63894840562858,0.872225259265959,0.589116055922558
1.2145865693884002,2.386512929214799,0.5328162971775633,233.76762313165105,1.7393752714061699,0.5918198831146197
5.843049924639834,0.7461873402094419,0.6752168885196672,208.4211759772193,0.5524478052368823,0.36435895890181724
8.37955550918728,1.287937478436582,0.6272155514979428,8.241572117895458,1.4031006463395008,0.505733966724377
7.081373896652293,1.6498305991609246,0.5818630690187818,176.45695091626908,0.7444417859360886,0.4638959567925036
3.310776830062928,0.6183390127556831,0.5313895731669679,365.8867554145527,1.3951615680796188,0.5821863236052605
6.801187822690943,1.6077273837584134,0.4698554048381543,214.70055978734246,0.613244216498714,0.4446030377029007
3.8231396926069166,2.073878576684958,0.7025679944122114,208.95862593072954,0.24343387682703044,0.6764963186521494
8.214756716764903,2.7644107176573804,0.4927078530566544,236.1542616910922,1.0589574889401765,0.2940901314278348
5.808545092203664,1.5402699881080573,0.37170342328771616,30.30655269481818,2.0559516154490445,0.37578032735252626
2.6774795372507723,1.141201208538422,0.646243114643461,14.249743083619762,1.5164067836421415,0.6245449491144923
6.357315198415938,1.2585122521133651,0.47251200361853496,95.3547192507253,1.472495712266892,0.34606154034347625
2.8198422712003866,0.5775639188947653,0.7998898926722611,309.5077149129656,0.5501611183942335,0.3367264274867512
4.47386510239653,1.1097551659756797,0.3378270857978424,193.85411191495422,1.6422650284417297,0.5551486050750231
8.496581433146826,1.209221109750196,0.5857433535129266,274.688596898987,1.757247225675701,0.5797655090448051
5.740301951419046,0.5225205114322121,0.40839402762436966,225.66967851073088,1.1719523870486592,0.34921196505796437
7.720024775359672,0.8746546483751902,0.35300499828580045,153.97241420131215,0.5496576571845653,0.5949806170371995
9.042919119648204,1.4433650097411619,0.591327247642378,221.0156499582024,1.0069314300038434,0.3829602740513574
6.512470649467434,1.2128555346455594,0.31724165904770973,159.15273637483415,1.178796710849352,0.3597563543085604
1.8055903462060146,1.5728199799063232,0.2638322277302506,233.32172238939717,1.7739565146272227,0.48923450068236757
10.547579927495123,0.8972582403932019,0.40992789228505655,444.92647664238666,1.0615744628562365,0.47103131142336946
4.009665222198517,0.8157372554546394,0.43387846221238713,449.06439630539944,1.6093116801675222,0.4098586407475592
9.604833414203892,0.8241846292608584,0.5347686136084655,179.8006136441498,0.48522046144391995,0.3096538770238104
6.997664388113005,1.4227711084667702,0.21854665350964542,240.149489922383,1.6741121425781649,0.5208318868769809
2.6978776779658125,1.9322622112353676,0.29486024960039603,221.48312074491764,0.9579526287047835,0.5732406022455659
6.812152101864833,1.7370692489109452,0.5034766579699159,343.1457976890274,1.4886410284187575,0.39339928287466297
3.970301635135752,0.7910235790681328,0.51792289830239,216.07582839778786,1.299838143386443,0.45595259972398705
5.969792022769889,1.651321127679358,0.5043744090285783,315.53815609662894,1.612929237033138,0.3864200623581889
3.138195148649363,0.5445427866156323,0.430054138299966,317.5018927537411,1.1764012757926914,0.6043189634124607
4.433785296587985,1.5781148502032623,0.4451569856635084,203.515475440751,0.9817539908229415,0.37547172687005953
3.5986265939147453,0.8535581218611967,0.37048728918429574,217.36791616581445,1.1671471481329123,0.4507970218370873
6.394803536355903,1.5340317540960278,0.24439904604145476,162.35623290947967,0.7867776416375638,0.4539352750402258
4.463632637652885,0.7757613161132572,0.6969548375648486,191.4139254804173,1.2569514654287466,0.6323191825804814
9.146779755956722,1.9021166147658446,0.47867317148664346,282.05597827241905,1.0691606307763581,0.3238406988602453
7.971899812726137,2.223141654908952,0.5542447597842173,126.00774341260326,1.335167632028471,0.5221426545583614
4.186873964758174,0.6306139756719809,0.3458659881831364,143.94872979582686,0.45581928221772217,0.4304004746633785
3.225368243963544,0.7180043215817924,0.7592338381150339,134.13032924232596,1.259176746438274,0.5474005305113256
5.265283103195907,1.0089102982076132,0.6762176367908701,179.55191186356694,1.1126695884599997,0.34927756753472167
3.11014360585306,1.1511677351595366,0.40687787489824717,103.98262264629079,0.5428719746176764,0.6052582134817087
4.618556178033171,0.6807552480055346,0.5149515964939955,212.27890559888675,0.8884028798597239,0.43609482021192214
1.2453460933117162,2.2214379477094233,0.833311118868689,140.63867346878956,1.5597578407025972,0.7043109198411461
6.220577838367646,1.8077425242658762,0.6271359447784712,240.6252098347835,1.2026902894999287,0.3062321340201414
3.2999600083351566,0.8872288114567721,0.4722158951618877,343.8130003282983,1.2020708251203116,0.5373122620644201
2.435792948771247,0.6914825440125478,0.5658263870426901,226.21582111813666,1.661025831656764,0.5411335567234502
4.869610917986421,1.1379303032324197,0.5571884933151032,129.47084440401295,1.2141404201849932,0.36899218073064943
7.051242171997952,0.7816490248207077,0.40149450735238595,341.08403006453847,0.5737276386345246,0.5592106935257588
4.422010939668988,1.869675746184948,0.5935322514425878,171.2457746244721,1.668241404965924,0.5220230469103443
9.665451063100782,1.7170451809932452,0.4564469614191801,299.9328442073489,1.84089846138884,0.5864492421899044
4.730232830968868,2.2636054760500164,0.33456731687305696,273.1011866094056,0.9980417098815377,0.47160081084500877
0.29837144240183555,1.7979706316892483,0.9047663154170273,217.29888272619186,0.013241149695425225,0.5454078986285223
2.5222705863144093,0.6231394973752491,0.5391310861564118,219.25062244259576,1.3108317578075868,0.5745825133177643
8.352316450510486,1.5897948063402096,0.5988318373894753,240.34900735049635,0.3778329291738217,0.4795207003110388
7.043182455682807,0.5579973378348486,0.4656789851416365,144.5336688941303,1.0961795717332858,0.3680088318548928
